Date,Price,"Total Return (Gross, Unhedged)"
1997-12-01,2469.65991210938,2178.75
1998-01-01,2602.8798828125,2297.68994140625
1998-02-01,2756.43994140625,2437.03002929688
1998-03-01,2852.2900390625,2536.93994140625
1998-04-01,2859.1201171875,2548.23999023438
1998-05-01,2864.48999023438,2557.080078125
1998-06-01,2812.03002929688,2515.57006835938
1998-07-01,2811.77001953125,2517.19995117188
1998-08-01,2515.1298828125,2261.2900390625
1998-09-01,2419.92993164062,2180.76000976562
1998-10-01,2592.40991210938,2339.3701171875
1998-11-01,2721.6298828125,2460.13989257812
1998-12-01,2772.36010742188,2508.94995117188
1999-01-01,2792.3798828125,2528.0
1999-02-01,2923.61010742188,2651.0
1999-03-01,2991.169921875,2729.11010742188
1999-04-01,3125.64990234375,2858.03002929688
1999-05-01,2976.85009765625,2725.88989257812
1999-06-01,3032.080078125,2781.3798828125
1999-07-01,3005.84008789062,2759.3701171875
1999-08-01,3015.56005859375,2779.8701171875
1999-09-01,2901.2099609375,2679.56005859375
1999-10-01,2987.75,2761.72998046875
1999-11-01,3171.75,2935.81005859375
1999-12-01,3326.96997070312,3083.67993164062
2000-01-01,3036.86010742188,2816.23999023438
2000-02-01,3042.53002929688,2828.46997070312
2000-03-01,3171.48999023438,2958.98999023438
2000-04-01,3063.3701171875,2864.10009765625
2000-05-01,3079.07006835938,2883.5
2000-06-01,3085.28002929688,2892.51000976562
2000-07-01,3119.1298828125,2927.10009765625
2000-08-01,3266.59008789062,3078.19995117188
2000-09-01,3082.52001953125,2909.02001953125
2000-10-01,3139.94995117188,2965.89990234375
2000-11-01,3001.69995117188,2839.26000976562
2000-12-01,3043.6298828125,2883.82006835938
2001-01-01,3087.03002929688,2926.65991210938
2001-02-01,2920.2900390625,2776.68994140625
2001-03-01,2765.88989257812,2641.31005859375
2001-04-01,2926.67993164062,2800.98999023438
2001-05-01,2863.32006835938,2746.14990234375
2001-06-01,2781.669921875,2671.48999023438
2001-07-01,2720.68994140625,2614.8798828125
2001-08-01,2643.69995117188,2552.61010742188
2001-09-01,2397.8798828125,2320.80004882812
2001-10-01,2470.17993164062,2393.34008789062
2001-11-01,2567.35009765625,2492.169921875
2001-12-01,2578.19995117188,2504.1298828125
2002-01-01,2550.56005859375,2478.73999023438
2002-02-01,2522.17993164062,2460.18994140625
2002-03-01,2614.669921875,2563.48999023438
2002-04-01,2566.01000976562,2521.3701171875
2002-05-01,2527.17993164062,2488.86010742188
2002-06-01,2311.82006835938,2280.78002929688
2002-07-01,2095.92993164062,2071.36010742188
2002-08-01,2091.73999023438,2078.8798828125
2002-09-01,1842.06005859375,1834.81005859375
2002-10-01,1986.42004394531,1981.63000488281
2002-11-01,2050.14990234375,2049.75
2002-12-01,1938.14001464844,1940.03002929688
2003-01-01,1760.31005859375,1763.56005859375
2003-02-01,1799.68005371094,1811.7900390625
2003-03-01,1777.11999511719,1802.17004394531
2003-04-01,1935.4599609375,1969.86999511719
2003-05-01,2010.83996582031,2052.46997070312
2003-06-01,2011.18994140625,2056.65991210938
2003-07-01,2084.82006835938,2135.23999023438
2003-08-01,2100.48999023438,2165.32006835938
2003-09-01,2063.08,2131.08
2003-10-01,2162.31,2236.35
2003-11-01,2185.55,2266.98
2003-12-01,2248.56,2334.38
2004-01-01,2222.64,2308.78
2004-02-01,2279.55,2374.6
2004-03-01,2232.63,2343.8
2004-04-01,2275.41,2393.91
2004-05-01,2241.6,2364.83
2004-06-01,2267.58,2398.11
2004-07-01,2232.37,2363.03
2004-08-01,2255.79,2403.63
2004-09-01,2313.68,2469.75
2004-10-01,2339.68,2499.38
2004-11-01,2387.17,2558.64
2004-12-01,2453.95,2633.12
2005-01-01,2482.21,2665.05
2005-02-01,2537.38,2734.56
2005-03-01,2498.72,2710.76
2005-04-01,2438.08,2650.73
2005-05-01,2528.33,2757.06
2005-06-01,2606.35,2850.51
2005-07-01,2691.99,2946.45
2005-08-01,2705.17,2979.56
2005-09-01,2794.56,3082.75
2005-10-01,2712.38,2994.32
2005-11-01,2788.37,3091.06
2005-12-01,2896.71,3213.38
2006-01-01,2976.99,3303.89
2006-02-01,3003.7,3342.4
2006-03-01,3098.93,3471.76
2006-04-01,3126.18,3509.07
2006-05-01,2966.63,3342.14
2006-06-01,3020.93,3412.3
2006-07-01,3059.83,3458.96
2006-08-01,3061.35,3482.11
2006-09-01,3103.74,3535.46
2006-10-01,3195.63,3642.78
2006-11-01,3173.54,3631.24
2006-12-01,3272.72,3747.4
2007-01-01,3261.36,3735.93
2007-02-01,3246.48,3728.61
2007-03-01,3334.5,3856.06
2007-04-01,3408.12,3950.65
2007-05-01,3493.13,4062.86
2007-06-01,3461.46,4036.19
2007-07-01,3342.25,3899.23
2007-08-01,3315.46,3892.02
2007-09-01,3376.96,3970.44
2007-10-01,3518.36,4144.99
2007-11-01,3349.07,3956.83
2007-12-01,3355.98,3968.16
2008-01-01,3063.34,3624.2
2008-02-01,3073.0,3648.14
2008-03-01,2988.28,3577.41
2008-04-01,3167.22,3804.06
2008-05-01,3148.94,3796.33
2008-06-01,2918.78,3529.73
2008-07-01,2810.1,3402.69
2008-08-01,2933.01,3574.09
2008-09-01,2540.45,3102.18
2008-10-01,2238.95,2739.46
2008-11-01,2190.98,2697.56
2008-12-01,2268.07,2796.25
2009-01-01,2133.34,2632.07
2009-02-01,1978.95,2459.11
2009-03-01,2034.76,2539.87
2009-04-01,2222.12,2784.46
2009-05-01,2303.78,2901.63
2009-06-01,2220.51,2807.5
2009-07-01,2406.69,3047.07
2009-08-01,2574.43,3277.93
2009-09-01,2689.61,3430.82
2009-10-01,2639.27,3369.45
2009-11-01,2707.61,3473.44
2009-12-01,2823.73,3625.76
2010-01-01,2718.19,3492.38
2010-02-01,2798.33,3613.28
2010-03-01,2977.41,3859.83
2010-04-01,2926.71,3802.59
2010-05-01,2732.67,3566.49
2010-06-01,2598.19,3399.04
2010-07-01,2775.98,3636.25
2010-08-01,2756.36,3627.6
2010-09-01,2930.58,3864.12
2010-10-01,3000.0,3961.09
2010-11-01,2923.93,3871.97
2010-12-01,3129.01,4147.59
2011-01-01,3108.85,4124.06
2011-02-01,3174.53,4225.95
2011-03-01,3134.25,4191.14
2011-04-01,3223.52,4321.56
2011-05-01,3188.43,4290.16
2011-06-01,3163.54,4270.78
2011-07-01,3089.78,4174.62
2011-08-01,2859.43,3887.44
2011-09-01,2711.63,3694.67
2011-10-01,2926.5,3991.41
2011-11-01,2902.77,3979.25
2011-12-01,2925.92,4013.41
2012-01-01,3000.4,4119.1
2012-02-01,3112.38,4293.98
2012-03-01,3068.31,4250.63
2012-04-01,3049.83,4236.73
2012-05-01,2827.15,3948.35
2012-06-01,2955.66,4140.69
2012-07-01,2992.46,4196.02
2012-08-01,3037.22,4286.98
2012-09-01,3062.66,4331.57
2012-10-01,3088.42,4375.83
2012-11-01,3130.77,4453.56
2012-12-01,3156.98,4493.9
2013-01-01,3354.98,4780.24
2013-02-01,3417.4,4888.26
2013-03-01,3448.62,4956.34
2013-04-01,3458.04892236,4984.67717226
2013-05-01,3542.71195337,5128.92296521
2013-06-01,3353.50240606,4870.97092305
2013-07-01,3578.34919204,5201.76056614
2013-08-01,3473.4543456,5082.24320148
2013-09-01,3506.05676097,5136.69957675
2013-10-01,3650.415143,5357.29546611
2013-11-01,3612.53182227,5319.48147763
2013-12-01,3674.31878077,5416.3344307
2014-01-01,3554.92802002,5244.41737688
2014-02-01,3730.06956023,5522.8841917
2014-03-01,3616.70432397,5378.89278786
2014-04-01,3684.16647118,5498.39542722
2014-05-01,3720.72643538,5574.90911817
2014-06-01,3664.2244733,5502.6817068
2014-07-01,3649.78109554,5486.65492374
2014-08-01,3704.91121375,5605.94653597
2014-09-01,3596.20751415,5448.70091871
2014-10-01,3565.39064728,5411.51769418
2014-11-01,3658.97955653,5572.9549247
2014-12-01,3595.27818831,5480.61575256
2015-01-01,3687.52785372,5626.64516905
2015-02-01,3812.76815589,5837.31684453
2015-03-01,3726.37957118,5733.91422462
2015-04-01,3826.39330662,5910.72534365
2015-05-01,3861.57734302,5986.88673267
2015-06-01,3626.25316412,5635.28367248
2015-07-01,3712.01397223,5773.57640414
2015-08-01,3485.49756039,5459.48865423
2015-09-01,3384.67774358,5309.0957845
2015-10-01,3537.92594501,5561.99320027
2015-11-01,3546.4956672,5595.26001339
2015-12-01,3494.4971286,5518.6649101
2016-01-01,3387.97410506,5353.8022069
2016-02-01,3398.15427685,5397.49560399
2016-03-01,3445.43348291,5497.93355426
2016-04-01,3472.03262929,5560.0663312
2016-05-01,3480.3105232,5598.7331099
2016-06-01,3573.93367723,5767.23547888
2016-07-01,3711.09967567,5992.61306474
2016-08-01,3753.27150099,6104.00104598
2016-09-01,3812.38531901,6207.38214114
2016-10-01,3825.91075626,6243.33520319
2016-11-01,3747.60870308,6139.94371784
2016-12-01,3931.71888186,6448.35874593
2017-01-01,3914.1767832,6422.58837828
2017-02-01,4012.04217448,6625.52681048
2017-03-01,4046.57536309,6702.77124454
2017-04-01,4014.93174887,6671.8511072
2017-05-01,4172.98873999,6967.52030345
2017-06-01,4055.0443792,6791.61113566
2017-07-01,4098.11667191,6868.11825061
2017-08-01,4125.89701928,6965.95149466
2017-09-01,4101.72666613,6934.73944049
2017-10-01,4169.68341115,7062.82197006
2017-11-01,4083.24680556,6943.68473173
2017-12-01,4277.02834852,7280.93698218
2018-01-01,4188.88777899,7134.85745782
2018-02-01,4030.10807406,6900.9296107
2018-03-01,3941.17269367,6774.58609921
2018-04-01,4179.29231593,7213.32810033
2018-05-01,4276.93567624,7418.29925846
2018-06-01,4257.38444736,7406.10546873
2018-07-01,4310.95908763,7504.48556068
2018-08-01,4157.44752954,7290.65588503
2018-09-01,4180.71183911,7343.56424957
2018-10-01,3955.95506029,6965.46525134
2018-11-01,3872.46689383,6848.47249542
2018-12-01,3722.15383721,6591.16145668
2019-01-01,3875.06244192,6866.92463495
2019-02-01,3940.19793941,7027.59166947
2019-03-01,4033.11880873,7219.36037684
2019-04-01,4121.71858629,7409.18317514
2019-05-01,3973.47948737,7183.09658786
2019-06-01,4112.91751344,7455.39856723
2019-07-01,4194.75368043,7610.66153005
2019-08-01,4009.0208651,7336.9228382
2019-09-01,4120.79022668,7556.25831988
2019-10-01,4049.4050288,7446.48449911
2019-11-01,4122.01301879,7610.55907857
2019-12-01,4249.56924873,7855.91050126
2020-01-01,4105.13506361,7593.67145593
2020-02-01,3715.60280845,6917.27619703
2020-03-01,3150.13938288,5889.06647162
2020-04-01,3302.46676397,6168.94694388
2020-05-01,3403.98194662,6378.38836663
2020-06-01,3449.99647674,6473.04490293
2020-07-01,3316.88318789,6235.79418221
2020-08-01,3376.16107479,6384.16178482
2020-09-01,3314.91522245,6275.03925442
2020-10-01,3176.95152655,6024.26260353
2020-11-01,3569.02416817,6786.81686684
2020-12-01,3697.69933113,7043.16360401
2021-01-01,3664.36889282,6982.93017376
2021-02-01,3722.27422392,7116.77593821
2021-03-01,3850.07159054,7398.18961242
2021-04-01,4002.15138499,7712.71955387
2021-05-01,4032.9844632,7795.09762214
2021-06-01,4030.02687314,7804.21512785
2021-07-01,4045.79599543,7845.85395965
2021-08-01,4123.45287182,8052.13322593
2021-09-01,4073.80290552,7977.81540846
2021-10-01,4147.53705977,8129.12387275
2021-11-01,4044.88927339,7949.18623087
2021-12-01,4228.67086528,8322.36472685
2022-01-01,4217.66945506,8304.8662003
2022-02-01,4187.68591639,8274.64914826
2022-03-01,4217.35453257,8381.88549039
2022-04-01,4216.64343364,8411.60558394
2022-05-01,4237.21709877,8476.94918627
2022-06-01,3974.68314718,7971.50836465
2022-07-01,4142.41237241,8319.11664549
2022-08-01,4041.52704451,8177.22742158
2022-09-01,3797.10464217,7699.77363081
2022-10-01,3914.6891374,7946.17499696
2022-11-01,4180.85332737,8514.23485352
2022-12-01,4113.78113583,8389.09798653
2023-01-01,4296.37564807,8767.01563629
2023-02-01,4347.47597816,8904.2616424
2023-03-01,4201.4187117,8656.58976134
2023-04-01,4329.95751361,8948.90565353
2023-05-01,4107.24455095,8527.80620102
2023-06-01,4138.08911386,8614.76885587
2023-07-01,4240.2165634,8838.5945241
2023-08-01,4100.28040992,8618.69962207
2023-09-01,4170.01220653,8778.41911073
2023-10-01,3997.17830702,8422.64086882
2023-11-01,4095.56239516,8669.6601769
2023-12-01,4273.23931778,9056.0615021
2024-01-01,4214.29364039,8937.34736201
2024-02-01,4204.7022337,8955.49024155
2024-03-01,4383.20766846,9385.95315935
2024-04-01,4476.48064887,9617.80541854
2024-05-01,4562.24673466,9845.29602073
2024-06-01,4495.85094846,9730.4089264
2024-07-01,4632.8025519,10032.4063912
2024-08-01,4621.33255607,10079.08326959
2024-09-01,4553.81969616,9946.02224636
2024-10-01,4473.68013279,9782.15104179
2024-11-01,4569.57227368,10030.46634349
2024-12-01,4510.6123738,9911.34929512
2025-01-01,4760.29625503,10468.53272137
2025-02-01,4808.02299183,10614.28882453
2025-03-01,4675.03113692,10374.19930387
2025-04-01,4644.10626717,10346.17547312
